timestamp,aqi,pm25,pm10,o3,no2,so2,co,temp,humidity,pressure,wind_speed,clouds
2025-09-27 10:00:00+00:00,68,13.4,18.8,119.0,1.6,3.3,296.0,37.2,33,1002.1,8.3,0
2025-09-27 11:00:00+00:00,68,13.7,18.6,121.0,2.1,3.2,352.0,36.8,34,1002.0,8.3,0
2025-09-27 12:00:00+00:00,68,18.2,24.3,114.0,4.0,3.9,425.0,36.0,36,1002.0,8.7,0
2025-09-27 13:00:00+00:00,68,23.3,28.4,99.0,10.0,4.3,536.0,33.7,46,1002.8,10.8,0
2025-09-27 14:00:00+00:00,68,28.5,33.3,79.0,18.2,5.1,663.0,32.1,51,1002.8,11.2,0
2025-09-27 15:00:00+00:00,68,30.4,34.8,63.0,23.6,6.3,732.0,31.1,55,1003.5,11.7,0
2025-09-27 16:00:00+00:00,69,29.4,33.3,57.0,23.4,8.6,704.0,30.1,62,1004.1,11.3,0
2025-09-27 17:00:00+00:00,69,26.3,29.4,55.0,20.4,11.5,619.0,28.8,69,1004.5,11.1,0
2025-09-27 18:00:00+00:00,69,22.6,25.4,53.0,17.7,13.5,518.0,27.9,72,1004.2,11.7,0
2025-09-27 19:00:00+00:00,69,18.9,21.5,48.0,16.5,14.0,396.0,27.5,70,1004.0,12.2,0
2025-09-27 20:00:00+00:00,69,15.6,18.3,42.0,15.5,13.7,259.0,27.1,68,1003.4,12.5,0
2025-09-27 21:00:00+00:00,68,12.7,15.7,39.0,14.0,12.5,165.0,26.7,67,1002.7,11.2,0
2025-09-27 22:00:00+00:00,68,10.6,14.0,40.0,11.1,10.1,124.0,26.3,69,1002.5,9.3,0
2025-09-27 23:00:00+00:00,67,9.5,13.4,44.0,7.6,6.9,127.0,25.8,71,1002.6,9.6,0
2025-09-28 00:00:00+00:00,67,9.8,14.2,44.0,6.2,4.4,204.0,25.4,74,1002.8,8.9,0
2025-09-28 01:00:00+00:00,66,10.3,15.1,40.0,7.4,4.0,433.0,26.1,73,1003.5,8.8,0
2025-09-28 02:00:00+00:00,66,12.3,17.6,36.0,9.1,3.4,735.0,26.2,74,1003.4,9.3,0
2025-09-28 03:00:00+00:00,65,14.5,19.3,41.0,9.6,3.2,907.0,28.1,68,1003.8,6.0,11
2025-09-28 04:00:00+00:00,65,15.5,22.6,65.0,8.1,3.6,826.0,31.1,58,1003.6,3.6,74
2025-09-28 05:00:00+00:00,65,16.6,25.8,98.0,5.5,4.3,614.0,34.1,48,1003.4,2.8,100
2025-09-28 06:00:00+00:00,65,18.2,26.8,123.0,3.4,4.7,433.0,36.3,41,1003.0,4.0,92
2025-09-28 07:00:00+00:00,65,16.9,25.7,134.0,2.3,4.3,331.0,37.8,35,1002.2,4.5,100
2025-09-28 08:00:00+00:00,66,14.9,25.7,137.0,1.7,3.5,260.0,38.8,30,1000.9,5.7,100
2025-09-28 09:00:00+00:00,66,14.2,25.8,136.0,1.8,2.9,233.0,39.4,26,999.5,8.9,100
2025-09-28 10:00:00+00:00,66,14.1,26.3,134.0,1.9,2.7,269.0,39.2,26,998.4,13.0,90
2025-09-28 11:00:00+00:00,66,14.8,26.3,128.0,2.7,2.8,349.0,38.8,27,998.4,12.8,93
2025-09-28 12:00:00+00:00,70,22.1,37.1,118.0,5.4,4.1,427.0,38.2,27,998.4,12.0,100
2025-09-28 13:00:00+00:00,81,27.4,41.2,106.0,10.6,4.6,495.0,36.3,32,998.7,10.4,100
2025-09-28 14:00:00+00:00,83,32.0,45.1,89.0,17.8,5.4,561.0,34.8,36,999.1,11.2,100
2025-09-28 15:00:00+00:00,75,33.8,45.8,75.0,22.5,5.9,600.0,33.4,40,999.4,10.7,100
2025-09-28 16:00:00+00:00,67,33.6,43.3,68.0,22.8,6.1,594.0,32.4,44,999.8,9.6,98
2025-09-28 17:00:00+00:00,67,31.2,39.1,63.0,20.7,6.0,560.0,31.5,48,999.8,8.7,100
2025-09-28 18:00:00+00:00,68,29.6,36.7,62.0,18.2,5.8,525.0,30.7,51,999.1,11.7,100
2025-09-28 19:00:00+00:00,68,27.9,34.6,64.0,15.5,5.3,494.0,30.0,52,998.5,11.4,100
2025-09-28 20:00:00+00:00,69,26.4,32.5,69.0,12.3,4.7,462.0,29.2,55,999.0,11.1,100
2025-09-28 21:00:00+00:00,70,25.1,30.2,73.0,9.8,4.3,435.0,29.2,55,998.9,12.4,100
2025-09-28 22:00:00+00:00,71,24.1,28.0,75.0,8.1,4.3,406.0,29.1,55,998.8,13.0,100
2025-09-28 23:00:00+00:00,72,23.4,26.6,76.0,7.1,4.6,383.0,28.8,56,998.6,13.2,100
2025-09-29 00:00:00+00:00,73,21.7,24.4,77.0,6.5,5.2,396.0,28.2,58,998.8,13.7,100
2025-09-29 01:00:00+00:00,74,21.1,24.3,70.0,8.3,5.6,491.0,28.8,59,999.1,13.7,100
2025-09-29 02:00:00+00:00,75,21.7,25.3,63.0,10.8,6.2,622.0,28.8,58,999.6,13.0,100
2025-09-29 03:00:00+00:00,76,23.5,26.2,64.0,11.7,6.6,684.0,30.0,54,1000.1,10.7,100
2025-09-29 04:00:00+00:00,76,24.8,27.9,84.0,9.7,6.7,610.0,32.0,47,1000.5,11.1,100
2025-09-29 05:00:00+00:00,77,25.1,30.6,114.0,6.2,6.6,467.0,34.3,41,1000.3,10.7,100
2025-09-29 06:00:00+00:00,78,24.2,32.2,136.0,3.4,6.4,351.0,36.6,39,999.7,9.7,100
2025-09-29 07:00:00+00:00,78,21.8,28.9,141.0,2.2,5.9,295.0,38.2,35,998.3,14.7,96
2025-09-29 08:00:00+00:00,78,19.2,23.5,138.0,1.8,5.2,265.0,39.0,33,997.0,16.6,100
2025-09-29 09:00:00+00:00,79,16.9,19.7,133.0,1.8,4.6,256.0,39.0,31,996.0,17.5,100
2025-09-29 10:00:00+00:00,79,16.2,18.5,129.0,1.5,4.2,275.0,39.0,30,995.2,18.5,91
2025-09-29 11:00:00+00:00,79,16.0,18.5,122.0,1.6,3.9,316.0,39.2,30,994.6,13.8,88
2025-09-29 12:00:00+00:00,79,19.0,28.4,106.0,4.0,3.4,350.0,37.8,33,995.1,15.6,99
2025-09-29 13:00:00+00:00,83,21.0,33.9,91.0,8.8,3.8,363.0,36.9,34,995.7,13.3,58
2025-09-29 14:00:00+00:00,79,24.6,38.4,71.0,15.4,4.3,371.0,35.9,38,996.3,13.4,95
2025-09-29 15:00:00+00:00,78,26.6,38.2,57.0,19.7,4.7,390.0,34.1,47,997.4,13.9,98
2025-09-29 16:00:00+00:00,77,26.9,36.8,55.0,19.4,4.8,434.0,31.8,58,997.8,9.2,97
2025-09-29 17:00:00+00:00,77,26.6,38.3,58.0,16.9,4.7,491.0,31.0,60,998.4,3.1,99
2025-09-29 18:00:00+00:00,77,25.3,37.1,60.0,15.0,4.6,535.0,30.5,63,997.8,1.2,85
2025-09-29 19:00:00+00:00,76,24.2,36.9,58.0,15.0,4.6,568.0,30.3,63,996.9,3.4,94
2025-09-29 20:00:00+00:00,76,25.4,40.2,55.0,15.8,4.6,590.0,29.9,66,996.7,3.8,100
2025-09-29 21:00:00+00:00,76,27.8,43.0,51.0,16.2,4.6,574.0,29.3,70,996.8,1.8,95
2025-09-29 22:00:00+00:00,76,29.6,43.7,46.0,16.2,4.6,477.0,29.1,70,996.9,3.1,56
2025-09-29 23:00:00+00:00,76,30.6,43.9,41.0,15.8,4.7,342.0,28.9,70,997.0,6.0,100
2025-09-30 00:00:00+00:00,77,25.0,39.8,52.0,11.2,4.0,274.0,28.6,71,996.9,7.6,85
2025-09-30 01:00:00+00:00,77,25.2,37.6,57.0,10.6,4.3,352.0,28.9,76,997.2,6.6,73
2025-09-30 02:00:00+00:00,78,26.3,37.1,65.0,9.7,4.6,497.0,29.2,76,998.0,6.9,44
2025-09-30 03:00:00+00:00,78,23.8,32.6,76.0,8.4,4.8,577.0,30.6,71,998.3,7.2,74
2025-09-30 04:00:00+00:00,78,20.5,24.2,92.0,6.3,4.7,516.0,32.2,63,999.0,8.1,88
2025-09-30 05:00:00+00:00,78,17.7,20.1,111.0,3.9,4.4,389.0,32.8,60,998.7,10.0,39
2025-09-30 06:00:00+00:00,77,16.2,19.4,123.0,2.1,4.1,289.0,34.0,57,998.2,10.8,20
2025-09-30 07:00:00+00:00,76,14.9,17.3,124.0,1.4,3.6,251.0,34.9,53,997.6,12.3,24
2025-09-30 08:00:00+00:00,76,13.7,14.6,117.0,1.3,3.1,240.0,35.4,50,996.3,15.7,60
2025-09-30 09:00:00+00:00,75,13.6,13.9,111.0,1.6,2.7,247.0,35.5,49,995.6,16.1,100
2025-09-30 10:00:00+00:00,75,12.9,13.0,107.0,1.6,2.5,265.0,34.9,49,994.9,18.6,97
2025-09-30 11:00:00+00:00,75,12.3,12.4,103.0,1.9,2.5,302.0,28.3,83,997.0,11.5,100
2025-09-30 12:00:00+00:00,75,23.1,23.3,92.0,4.6,2.7,371.0,28.1,85,996.9,6.6,99
2025-09-30 13:00:00+00:00,75,23.3,23.6,81.0,8.5,3.0,510.0,28.5,82,997.0,7.4,52
2025-09-30 14:00:00+00:00,75,25.1,25.3,67.0,13.9,3.4,681.0,28.3,83,997.1,7.0,46
2025-09-30 15:00:00+00:00,75,26.5,26.7,54.0,18.3,3.8,780.0,28.3,83,997.8,7.6,11
2025-09-30 16:00:00+00:00,75,26.6,26.7,46.0,20.9,4.1,751.0,28.1,85,998.2,6.6,0
2025-09-30 17:00:00+00:00,75,26.8,27.0,40.0,22.4,4.3,650.0,27.8,86,998.4,6.9,2
2025-09-30 18:00:00+00:00,75,27.0,27.1,36.0,22.5,4.3,546.0,27.6,87,998.5,6.0,5
2025-09-30 19:00:00+00:00,75,25.1,25.3,35.0,20.4,3.9,450.0,27.5,87,998.4,5.4,3
2025-09-30 20:00:00+00:00,75,21.5,21.7,36.0,16.9,3.4,351.0,27.2,87,998.0,4.3,0
2025-09-30 21:00:00+00:00,75,18.0,18.2,37.0,13.9,2.9,276.0,26.9,88,997.5,4.5,13
2025-09-30 22:00:00+00:00,74,15.1,15.3,36.0,12.1,2.6,236.0,26.6,89,997.3,4.6,0
2025-09-30 23:00:00+00:00,73,12.9,13.1,35.0,10.9,2.4,221.0,26.3,90,997.2,3.9,4
2025-10-01 00:00:00+00:00,72,10.4,10.5,40.0,7.7,2.1,231.0,26.6,87,997.7,5.9,11
2025-10-01 01:00:00+00:00,71,10.7,10.9,44.0,7.5,2.3,287.0,26.4,88,998.4,4.7,13
2025-10-01 02:00:00+00:00,69,12.2,12.5,50.0,7.1,2.5,369.0,26.7,88,998.9,5.1,12
2025-10-01 03:00:00+00:00,68,8.9,9.7,58.0,6.3,2.5,410.0,28.2,78,999.4,5.7,9
2025-10-01 04:00:00+00:00,67,8.1,9.6,70.0,4.8,2.2,369.0,29.7,66,999.7,8.3,17
2025-10-01 05:00:00+00:00,66,7.2,8.6,85.0,3.0,1.7,289.0,31.4,59,999.3,12.3,38
2025-10-01 06:00:00+00:00,65,6.5,7.9,96.0,1.7,1.3,228.0,31.8,56,999.8,13.5,24
2025-10-01 07:00:00+00:00,65,7.7,9.7,100.0,1.2,1.2,211.0,32.5,54,999.3,12.5,15
2025-10-01 08:00:00+00:00,64,7.5,9.3,101.0,1.1,1.2,214.0,33.4,52,998.3,12.7,9
2025-10-01 09:00:00+00:00,64,7.6,9.3,100.0,1.3,1.2,228.0,33.9,49,997.6,12.6,6
2025-10-01 10:00:00+00:00,63,7.9,9.5,99.0,1.3,1.2,229.0,34.0,48,996.8,11.8,7
2025-10-01 11:00:00+00:00,63,8.1,9.7,98.0,1.6,1.3,241.0,33.9,48,996.6,12.4,5
2025-10-01 12:00:00+00:00,62,13.9,17.6,89.0,2.6,1.5,322.0,33.1,51,997.0,11.2,9
2025-10-01 13:00:00+00:00,62,14.3,16.8,80.0,4.9,1.8,550.0,31.9,57,997.1,8.4,20
2025-10-01 14:00:00+00:00,61,14.5,16.5,68.0,8.1,2.2,848.0,30.9,62,997.8,7.4,8
2025-10-01 15:00:00+00:00,60,14.6,16.2,58.0,10.5,2.5,1039.0,30.1,66,998.6,7.5,3
2025-10-01 16:00:00+00:00,59,14.4,15.8,52.0,11.4,2.6,1040.0,29.3,70,999.6,7.8,2
2025-10-01 17:00:00+00:00,58,14.1,15.5,48.0,11.5,2.7,935.0,28.8,72,999.8,8.5,2
2025-10-01 18:00:00+00:00,57,13.5,15.0,45.0,11.2,2.6,798.0,29.1,73,999.5,9.0,7
2025-10-01 19:00:00+00:00,56,12.3,13.9,44.0,10.2,2.4,623.0,28.8,76,999.2,8.3,3
2025-10-01 20:00:00+00:00,55,11.4,13.4,44.0,8.9,2.1,416.0,28.1,79,999.1,5.8,3
2025-10-01 21:00:00+00:00,54,11.0,13.5,44.0,7.9,1.9,268.0,27.5,82,999.3,4.0,2
2025-10-01 22:00:00+00:00,54,11.2,14.2,42.0,7.9,1.9,218.0,27.1,83,999.5,3.2,2
2025-10-01 23:00:00+00:00,54,11.8,15.3,39.0,8.3,2.0,227.0,26.8,85,999.8,3.2,2
2025-10-02 00:00:00+00:00,53,13.2,17.1,39.0,8.6,2.1,270.0,27.1,84,1000.1,4.5,0
2025-10-02 01:00:00+00:00,54,14.0,17.9,42.0,8.2,2.3,373.0,26.7,86,1000.7,4.7,0
2025-10-02 02:00:00+00:00,54,15.8,19.4,46.0,7.6,2.6,509.0,26.9,84,1001.4,6.1,0
2025-10-02 03:00:00+00:00,54,13.9,18.8,53.0,6.7,2.7,573.0,28.6,74,1001.7,5.4,63
2025-10-02 04:00:00+00:00,55,13.0,19.4,64.0,5.1,2.4,495.0,29.7,68,1002.4,7.3,97
2025-10-02 05:00:00+00:00,55,11.7,19.1,77.0,3.1,1.8,346.0,30.2,65,1002.7,8.8,99
2025-10-02 06:00:00+00:00,55,10.5,17.8,86.0,1.7,1.4,232.0,31.6,59,1002.9,12.0,100
2025-10-02 07:00:00+00:00,56,9.3,16.4,88.0,1.1,1.3,199.0,32.0,56,1002.5,13.4,99
2025-10-02 08:00:00+00:00,56,8.6,15.4,87.0,1.1,1.4,202.0,31.7,58,1001.7,13.7,68
2025-10-02 09:00:00+00:00,56,8.4,14.8,86.0,1.3,1.6,214.0,32.9,53,1000.8,13.9,12
2025-10-02 10:00:00+00:00,56,8.5,14.4,87.0,1.6,1.9,214.0,33.2,52,1000.3,14.1,12
2025-10-02 11:00:00+00:00,56,8.5,12.9,87.0,2.2,2.4,222.0,32.9,52,1000.5,12.6,33
2025-10-02 12:00:00+00:00,56,11.0,16.8,81.0,3.3,3.0,272.0,32.8,53,1000.8,10.5,30
2025-10-02 13:00:00+00:00,56,11.3,15.0,74.0,5.3,3.4,417.0,31.2,60,1001.1,9.8,43
2025-10-02 14:00:00+00:00,56,12.4,15.1,65.0,7.9,4.0,604.0,29.7,69,1001.9,7.1,23
2025-10-02 15:00:00+00:00,55,12.2,14.0,58.0,9.6,4.5,706.0,29.3,71,1002.5,5.8,13
2025-10-02 16:00:00+00:00,55,11.7,13.1,57.0,9.4,4.7,645.0,29.2,71,1003.2,7.4,8
2025-10-02 17:00:00+00:00,55,11.1,12.1,59.0,8.2,4.8,499.0,28.8,73,1003.4,8.1,26
2025-10-02 18:00:00+00:00,55,10.4,11.4,61.0,7.1,4.7,372.0,28.9,72,1003.7,8.9,20
2025-10-02 19:00:00+00:00,54,9.9,10.9,62.0,6.3,4.5,302.0,28.6,76,1003.9,10.4,9
2025-10-02 20:00:00+00:00,54,9.7,10.7,63.0,5.5,4.2,251.0,28.1,79,1003.4,7.8,3
2025-10-02 21:00:00+00:00,54,9.5,10.5,62.0,5.0,3.9,216.0,27.5,81,1003.0,5.2,79
2025-10-02 22:00:00+00:00,54,9.3,10.4,59.0,4.9,3.7,193.0,27.1,83,1003.1,2.9,86
2025-10-02 23:00:00+00:00,54,9.0,10.2,55.0,4.9,3.5,185.0,27.0,83,1002.9,5.5,98
2025-10-03 00:00:00+00:00,54,9.2,10.6,51.0,5.6,3.4,199.0,27.1,83,1003.4,4.8,95
2025-10-03 01:00:00+00:00,53,8.4,10.3,48.0,6.2,3.3,255.0,26.8,84,1004.1,5.7,82
2025-10-03 02:00:00+00:00,53,8.7,11.4,45.0,6.9,3.0,333.0,27.1,82,1004.9,6.6,100
2025-10-03 03:00:00+00:00,52,8.8,13.7,44.0,7.0,2.8,372.0,28.1,78,1005.4,8.3,95
2025-10-03 04:00:00+00:00,52,9.8,19.5,49.0,5.9,2.5,333.0,29.6,70,1005.9,8.7,95
2025-10-03 05:00:00+00:00,52,10.8,22.9,57.0,4.3,2.2,255.0,30.6,65,1006.3,9.7,100
2025-10-03 06:00:00+00:00,52,10.9,22.7,64.0,3.0,1.9,197.0,30.4,66,1006.5,9.0,100
2025-10-03 07:00:00+00:00,52,10.9,22.9,70.0,2.4,1.7,178.0,30.5,65,1006.3,8.9,100
2025-10-03 08:00:00+00:00,52,10.8,22.9,75.0,2.1,1.5,179.0,31.0,61,1005.6,9.2,100
2025-10-03 09:00:00+00:00,52,10.9,22.6,78.0,2.2,1.4,200.0,30.6,63,1004.9,8.6,100
2025-10-03 10:00:00+00:00,52,11.2,23.1,77.0,2.5,1.4,216.0,30.8,64,1004.4,8.1,100
2025-10-03 11:00:00+00:00,52,11.4,23.5,74.0,3.1,1.4,251.0,30.6,65,1003.9,7.2,100
2025-10-03 12:00:00+00:00,53,14.0,25.9,62.0,6.6,1.8,378.0,29.9,68,1004.1,4.3,100
2025-10-03 13:00:00+00:00,53,14.4,25.1,56.0,8.0,2.0,671.0,29.4,71,1004.4,2.4,100
2025-10-03 14:00:00+00:00,53,15.2,25.2,49.0,10.0,2.3,1056.0,28.9,78,1004.7,1.6,100
2025-10-03 15:00:00+00:00,53,15.7,25.8,42.0,11.7,2.5,1378.0,28.7,79,1005.4,1.5,100
2025-10-03 16:00:00+00:00,54,16.0,26.6,38.0,12.9,2.7,1621.0,28.4,79,1006.2,2.9,100
2025-10-03 17:00:00+00:00,54,17.1,28.7,35.0,13.7,2.8,1802.0,28.2,80,1006.2,6.4,100
2025-10-03 18:00:00+00:00,54,17.5,29.4,33.0,13.9,2.8,1811.0,27.8,85,1006.7,6.0,100
2025-10-03 19:00:00+00:00,55,15.9,27.6,33.0,13.1,2.7,1526.0,27.7,89,1006.3,7.2,100
2025-10-03 20:00:00+00:00,55,15.3,27.2,33.0,11.7,2.5,1071.0,27.4,90,1005.9,7.2,100
2025-10-03 21:00:00+00:00,56,14.7,26.0,34.0,10.6,2.3,705.0,26.9,92,1005.2,6.3,100
2025-10-03 22:00:00+00:00,56,14.4,25.6,34.0,10.2,2.2,518.0,26.6,93,1004.9,4.2,98
2025-10-03 23:00:00+00:00,57,14.0,24.9,33.0,10.0,2.2,422.0,26.4,94,1005.1,2.6,100
2025-10-04 00:00:00+00:00,57,10.8,16.2,42.0,8.6,2.2,406.0,26.2,95,1005.8,4.7,99
2025-10-04 01:00:00+00:00,57,10.8,16.1,45.0,8.5,2.7,532.0,26.3,95,1006.1,1.8,98
2025-10-04 02:00:00+00:00,57,12.6,18.1,49.0,8.2,3.3,739.0,26.4,95,1006.7,1.6,8
2025-10-04 03:00:00+00:00,58,12.0,18.7,55.0,7.6,3.8,838.0,27.4,86,1007.2,3.5,18
2025-10-04 04:00:00+00:00,58,13.5,24.9,64.0,6.2,4.0,714.0,29.3,72,1007.7,3.4,67
2025-10-04 05:00:00+00:00,58,14.8,29.4,75.0,4.3,4.0,483.0,30.8,63,1007.7,4.6,45
2025-10-04 06:00:00+00:00,59,15.5,31.4,84.0,2.9,3.8,302.0,31.9,57,1007.4,5.3,64
2025-10-04 07:00:00+00:00,59,15.8,32.1,89.0,2.2,3.4,234.0,32.9,53,1006.6,6.7,23
2025-10-04 08:00:00+00:00,59,15.8,32.4,91.0,1.8,2.9,216.0,33.4,50,1005.7,7.4,18
2025-10-04 09:00:00+00:00,60,15.4,31.7,92.0,1.8,2.5,221.0,34.0,46,1004.7,6.9,59
2025-10-04 10:00:00+00:00,60,14.8,30.2,91.0,2.0,2.3,248.0,34.1,44,1003.6,6.9,85
2025-10-04 11:00:00+00:00,60,14.2,28.5,88.0,2.5,2.1,298.0,33.8,44,1003.3,7.0,54
2025-10-04 12:00:00+00:00,61,13.9,27.3,80.0,3.6,2.0,347.0,33.4,45,1003.4,8.6,37
2025-10-04 13:00:00+00:00,61,13.9,23.4,70.0,6.5,2.3,397.0,32.0,50,1003.1,9.9,59
2025-10-04 14:00:00+00:00,61,16.0,23.3,57.0,10.4,2.6,446.0,30.7,57,1003.9,12.5,96
2025-10-04 15:00:00+00:00,61,16.2,22.0,47.0,12.6,2.8,467.0,29.9,64,1004.8,13.4,99
2025-10-04 16:00:00+00:00,61,15.0,19.5,44.0,11.6,2.6,441.0,28.9,72,1005.5,12.0,100
2025-10-04 17:00:00+00:00,61,13.3,16.9,44.0,8.9,2.2,387.0,28.2,77,1005.5,12.0,100
2025-10-04 18:00:00+00:00,60,11.7,15.2,44.0,6.6,1.9,330.0,27.6,80,1005.0,13.0,100
2025-10-04 19:00:00+00:00,60,10.7,14.5,43.0,5.4,1.6,273.0,27.1,83,1004.5,13.6,100
2025-10-04 20:00:00+00:00,59,10.1,14.3,42.0,4.5,1.3,213.0,26.6,86,1004.2,13.9,100
2025-10-04 21:00:00+00:00,59,9.6,13.8,41.0,3.9,1.2,170.0,26.2,89,1004.3,12.0,100
2025-10-04 22:00:00+00:00,59,9.2,13.2,40.0,3.7,1.3,152.0,25.9,91,1004.2,12.5,90
2025-10-04 23:00:00+00:00,58,8.8,12.6,40.0,3.9,1.5,150.0,25.9,90,1003.9,12.7,46
2025-10-05 00:00:00+00:00,58,8.6,11.8,41.0,4.0,1.9,164.0,26.1,92,1003.8,12.4,3
2025-10-05 01:00:00+00:00,58,8.7,11.8,43.0,4.3,2.7,204.0,26.0,92,1003.8,12.1,38
2025-10-05 02:00:00+00:00,57,9.9,13.1,46.0,4.8,3.7,260.0,26.3,90,1004.3,12.8,64
2025-10-05 03:00:00+00:00,57,10.9,14.3,52.0,4.8,4.5,292.0,27.8,82,1004.7,18.2,55
2025-10-05 04:00:00+00:00,57,11.9,15.6,62.0,4.0,4.7,277.0,29.6,72,1005.2,19.4,45
2025-10-05 05:00:00+00:00,57,12.6,16.2,75.0,2.8,4.6,240.0,31.2,63,1004.8,19.2,35
2025-10-05 06:00:00+00:00,57,13.0,16.5,86.0,1.9,4.5,215.0,33.0,56,1004.6,18.7,20
2025-10-05 07:00:00+00:00,57,13.9,17.6,93.0,1.5,4.3,219.0,33.9,52,1003.9,19.2,9
2025-10-05 08:00:00+00:00,56,13.9,17.4,98.0,1.4,4.1,235.0,34.6,49,1002.9,19.3,18
2025-10-05 09:00:00+00:00,56,14.0,17.5,100.0,1.5,3.9,251.0,34.7,48,1002.4,20.3,13
2025-10-05 10:00:00+00:00,56,13.3,16.5,98.0,1.8,3.8,264.0,33.7,50,1001.5,22.3,16
2025-10-05 11:00:00+00:00,56,12.3,15.1,92.0,2.3,3.8,276.0,33.0,53,1001.1,21.9,27
2025-10-05 12:00:00+00:00,56,12.3,15.7,96.0,2.7,4.6,285.0,32.3,56,1001.2,22.9,12
2025-10-05 13:00:00+00:00,56,11.4,14.0,86.0,3.6,4.8,291.0,30.8,60,1001.0,19.9,4
2025-10-05 14:00:00+00:00,56,10.3,12.5,73.0,4.9,5.2,294.0,29.4,66,1001.6,19.5,3
2025-10-05 15:00:00+00:00,55,9.4,11.8,62.0,5.8,5.4,288.0,28.3,73,1002.4,18.5,2
2025-10-05 16:00:00+00:00,55,9.5,12.8,57.0,6.1,5.4,269.0,27.5,78,1003.1,19.0,0
2025-10-05 17:00:00+00:00,54,10.0,14.3,54.0,6.0,5.2,241.0,26.9,83,1003.7,19.5,1
2025-10-05 18:00:00+00:00,54,10.4,15.5,52.0,5.9,5.1,215.0,26.9,85,1003.9,18.9,9
2025-10-05 19:00:00+00:00,54,10.5,16.2,51.0,5.8,5.1,193.0,26.9,85,1003.5,19.5,2
2025-10-05 20:00:00+00:00,54,10.7,17.1,51.0,5.6,5.2,174.0,26.7,85,1003.5,18.2,4
2025-10-05 21:00:00+00:00,54,11.1,18.3,52.0,5.4,5.2,162.0,26.5,86,1002.9,18.1,5
2025-10-05 22:00:00+00:00,54,11.6,19.6,53.0,5.2,5.2,156.0,26.4,86,1002.7,17.7,4
2025-10-05 23:00:00+00:00,54,12.1,20.8,54.0,5.0,5.3,157.0,26.3,86,1002.4,17.1,9
2025-10-06 00:00:00+00:00,54,13.4,22.0,56.0,4.5,5.4,177.0,26.6,85,1002.2,17.8,9
2025-10-06 01:00:00+00:00,55,14.9,24.4,55.0,4.7,5.3,236.0,26.5,85,1003.0,16.1,5
2025-10-06 02:00:00+00:00,55,15.8,24.9,55.0,4.9,5.0,313.0,26.4,85,1003.6,14.2,10
2025-10-06 03:00:00+00:00,56,15.9,26.8,59.0,4.7,4.9,356.0,27.5,80,1004.1,16.2,7
2025-10-06 04:00:00+00:00,56,19.4,51.8,72.0,3.8,4.9,330.0,29.2,70,1004.5,20.3,5
2025-10-06 05:00:00+00:00,57,26.7,108.7,90.0,2.6,4.9,270.0,31.0,55,1004.5,20.7,5
2025-10-06 06:00:00+00:00,58,32.1,140.2,105.0,1.7,4.9,222.0,32.9,45,1004.7,19.6,1
2025-10-06 07:00:00+00:00,59,33.3,137.8,115.0,1.3,5.0,198.0,34.1,38,1004.0,19.1,0
2025-10-06 08:00:00+00:00,61,33.4,129.9,123.0,1.2,5.1,188.0,35.2,30,1002.9,19.5,0
2025-10-06 09:00:00+00:00,62,33.4,123.4,128.0,1.4,5.2,203.0,35.9,23,1002.0,19.3,0
2025-10-06 10:00:00+00:00,64,33.9,118.7,129.0,1.9,5.4,261.0,35.7,21,1001.3,20.5,0
2025-10-06 11:00:00+00:00,66,34.2,110.4,126.0,2.7,5.6,345.0,34.9,19,1000.9,19.8,0
2025-10-06 12:00:00+00:00,67,41.9,126.7,123.0,3.9,6.0,420.0,33.3,22,1001.3,18.5,0
2025-10-06 13:00:00+00:00,70,41.9,110.4,114.0,5.2,6.9,481.0,31.2,27,1001.8,17.4,0
2025-10-06 14:00:00+00:00,72,43.1,109.0,101.0,7.0,8.0,533.0,29.4,31,1002.7,15.1,0
2025-10-06 15:00:00+00:00,75,44.5,113.2,90.0,8.3,8.7,555.0,27.8,47,1003.6,15.7,0
2025-10-06 16:00:00+00:00,77,44.2,116.4,82.0,8.9,8.4,531.0,26.8,59,1004.4,17.1,0
2025-10-06 17:00:00+00:00,80,41.8,111.8,75.0,9.0,7.6,477.0,26.1,58,1004.6,19.2,0
2025-10-06 18:00:00+00:00,83,36.6,98.0,69.0,8.7,6.9,421.0,25.9,72,1004.8,18.4,0
2025-10-06 19:00:00+00:00,85,29.7,79.2,64.0,7.8,6.4,366.0,26.0,76,1004.8,17.6,0
2025-10-06 20:00:00+00:00,86,23.9,64.0,61.0,6.5,6.0,309.0,25.6,80,1004.4,15.5,0
2025-10-06 21:00:00+00:00,87,20.2,54.4,58.0,5.4,5.6,268.0,25.4,85,1004.0,12.2,0
2025-10-06 22:00:00+00:00,88,18.5,49.6,55.0,4.9,5.3,240.0,25.1,88,1004.1,11.9,0
2025-10-06 23:00:00+00:00,88,17.8,48.0,54.0,4.6,5.0,227.0,24.7,90,1003.6,11.9,0
2025-10-07 00:00:00+00:00,89,20.8,58.8,56.0,4.1,3.8,255.0,24.3,91,1003.9,10.8,0
2025-10-07 01:00:00+00:00,89,22.1,59.4,53.0,5.0,3.7,371.0,23.7,93,1004.4,9.0,0
2025-10-07 02:00:00+00:00,90,25.0,62.2,51.0,6.1,3.6,527.0,23.5,91,1005.2,7.0,0
